money,name,id,owner,capital,status
300000,呈定企業有限公司,80281299,陳衍儒,"50,000,000",核准設立
300000,久福金屬實業有限公司,23395758,蕭文生,"20,000,000",核准設立
300000,猿聲串動行銷股份有限公司,24708758,劉柏園,"50,000,000",核准設立
300000,國暉鋼鐵股份有限公司,22930612,林崑鐔,"200,000,000",核准設立
300000,雅比斯光電有限公司,54984323,丁淑女,"2,000,000",核准設立
300000,鰲鋒建設有限公司,84514799,李明石,"25,000,000",核准設立
300000,溫河砂石有限公司,16939919,許建良,"28,000,000",核准設立
300000,大溪育樂股份有限公司,80547896,簡志榮,"900,000,000",核准設立
300000,睦祥機械股份有限公司,97376495,賴克寛,"18,000,000",核准設立
300000,隆欣工業有限公司,34123522,黃明賢,"8,044,912",核准設立
300000,元基材料有限公司,23142255,沈學榮,"5,000,000",核准設立
300000,豈羽商行,99843812,林祐羽,"200,000",核准設立
300000,坤宏實業有限公司,11336636,李榮發,"5,000,000",核准設立
300000,廣奇積貿易有限公司,53253539,施炳湟,"5,000,000",核准設立
300000,山合一生化科技有限公司,16479936,熊觀明,"500,000",核准設立
300000,漢森廣告事業有限公司,69629110,楊元富,"5,000,000",核准設立
300000,漢田廣告事業有限公司,25008556,賴政嘉,"3,000,000",核准設立
300000,聖志企業有限公司,81039244,謝金花,"29,800,000",核准設立
300000,住商實業股份有限公司,23147575,吳耀焜,"100,860,000",核准設立
300000,宇昱實業股份有限公司,52434908,黃漢卿,"80,000,000",核准設立
300000,新豐混擬土事業股份有限公司,22251374,陳奕亨,"48,000,000",核准設立
300000,聯太塑膠用品股份有限公司,04287195,許曾美澄,"12,000,000",核准設立
300000,美澄企業有限公司,07691269,許日貴,"10,000,000",核准設立
300000,聯府塑膠股份有限公司,23708082,許木川,"380,000,000",核准設立
300000,恆懋五金加工廠有限公司,80090799,吳銘源,"70,000,000",核准設立
300000,福慧醫院管理顧問股份有限公司,89208215,黃文翔,"375,017,000",核准設立
300000,光鈦國際工業股份有限公司,97366601,蔡裕豐,"100,000,000",核准設立
300000,台灣海灣國際油品股份有限公司,29004981,雷宏毅,"8,000,000",核准設立
300000,皆豪實業股份有限公司,84661004,曾國展,"1,093,000,000",核准設立
300000,佳運重機械工程股份有限公司,54547597,張林桂,"200,000,000",核准設立
300000,隆遠股份有限公司,04244393,莊子華,"60,000,000",核准設立
300000,長輝事業股份有限公司,97140061,林鳳春,"250,000,000",核准設立
300000,豐鮪漁業股份有限公司,53510523,蔡旻容,"9,000,000",核准設立
300000,長山育樂股份有限公司,22955388,卓忠吉,"60,000,000",核准設立
300000,璟茂科技股份有限公司,16824557,方敏清,"2,000,000,000",核准設立
300000,強茂股份有限公司,22145016,方敏清,"6,000,000,000",核准設立
300000,世暘工廠產業股份有限公司,88700083,鄭鈴洲,"476,000,000",核准設立
300000,瑞滬企業股份有限公司,16827111,余金珠,"104,182,080",核准設立
300000,美亞鋼管廠股份有限公司,44680700,黃春發,"3,200,000,000",核准設立
300000,毅嘉科技股份有限公司,23588039,黃麗玲,"4,200,000,000",核准設立
300000,台嘉投資股份有限公司,04684639,林伯淳,"1,200,000,000",核准設立
300000,慶旺建設股份有限公司,97153121,林玉琴,"300,000,000",核准設立
300000,立鶴國際有限公司,27727244,古承濬,"3,000,000",核准設立
300000,展億環保科技有限公司,70711480,洪啟晃,"25,000,000",核准設立
300000,新隆化學股份有限公司,12465806,吳敏煌,"50,000,000",核准設立
300000,立蹟科技有限公司,28818812,楊玉平,"24,000,000",核准設立
300000,公準精密工業股份有限公司,75940820,蘇友欣,"600,000,000",核准設立
300000,聖俯建設股份有限公司,86423128,呂理賢,"100,000,000",核准設立
300000,添旺股份有限公司,70401014,郭耀欣,"17,000,000",核准設立
300000,桔揚股份有限公司,23778072,周文裕,"370,000,000",核准設立
300000,鋐昇實業股份有限公司,16476467,黃文彬,"660,000,000",核准設立
300000,阿羅哈客運股份有限公司,70747419,陳瑞鈴,"252,000,000",核准設立
300000,耘泰企業有限公司,16255801,顏孝治,"3,000,000",核准設立
300000,皇富營造有限公司,72080312,陳烱森,"33,100,000",核准設立
300000,明璟建設有限公司,24436953,葉如真,"6,000,000",核准設立
300000,禾林室內設計工程有限公司,13004845,吳瑞麒,"20,000,000",核准設立
300000,永昇冷凍食品工業股份有限公司,83606692,劉貴坪,"218,160,000",核准設立
300000,國碩科技工業股份有限公司,97178376,陳繼明,"3,880,000,000",核准設立
300000,仁雲企業社,87663173,李星翰,"6,000,000",核准設立
300000,鎧將建設有限公司,80038957,林子耀,"50,000,000",核准設立
300000,中國物流(股)公司,53257802,林錦賢,"30,000,000",核准設立
300000,達茂營造股份有限公司,23347308,陳建榮,"280,000,000",核准設立
300000,尚承鋼鐵股份有限公司,27208480,余正彥,"800,000,000",核准設立
300000,家肯環保科技有限公司,53796576,林孟璋,"24,000,000",核准設立
300000,星禾國際有限公司,12839501,周得收,"130,000,000",核准設立
300000,新北建設股份有限公司,53002674,李花蘭,"2,350,000,000",核准設立
300000,脈動鏈健康科技股份有限公司,50761475,鍾鎮宇,"8,000,000",核准設立
300000,祥陸建設股份有限公司,27812121,張美嬌,"20,000,000",核准設立
300000,峰昌投資股份有限公司,16625831,黃子成,"25,000,000",核准設立
300000,加賀金屬工業股份有限公司,86410398,羅恕雯,"23,000,000",核准設立
300000,泰安觀止溫泉股份有限公司,80098808,江德利,"330,000,000",核准設立
300000,群揚建設有限公司,54032063,葉火乾,"25,000,000",核准設立
300000,台業公寓大廈管理維護股份有限公司,22898444,莊碩鴻,"50,000,000",核准設立
300000,冠洋科技股份有限公司,85024290,,"2,000,000","解散
														
															
															(109年01月13日
															府產業商字
             													第10945375300號)"
300000,宣禹實業有限公司,86209422,吳玉玲,"35,000,000",核准設立
300000,日福開發股份有限公司,28519835,許月瑛,"200,000,000",核准設立
300000,隆豐不動產投資有限公司,59123210,林呈隆,"60,000,000",核准設立
300000,和緯機械工業股份有限公司,64965747,阮連坤,"25,000,000",核准設立
300000,得群建材股份有限公司,45103136,卓珍妹,"5,000,000",核准設立
300000,興隆昌國際建材有限公司,54959112,蔡東霖,"8,000,000",核准設立
300000,文宇國際有限公司,13010348,許恒嘉,"5,000,000",核准設立
300000,盛鴻利股份有限公司,50834626,邱太成,"26,000,000",核准設立
300000,建德工業股份有限公司,35309102,李金旆,"1,200,000,000",核准設立
300000,鉅聖建設有限公司,28320882,黃美智,"20,000,000",核准設立
300000,台昌樹脂企業股份有限公司,72006931,蔡明哲,"436,000,000",核准設立
300000,上北工程有限公司,24246519,王建雄,"1,000,000",核准設立
300000,恆笙建築開發股份有限公司,89914859,張立杰,"100,000,000",核准設立
300000,至虹企業有限公司,34241909,許連慶,"5,000,000",核准設立
300000,登陽建設有限公司,97248817,郭美慧,"50,000,000",核准設立
300000,敏翔股份有限公司,84199363,吳身栽,"384,637,460",核准設立
300000,鑫僑鞋業有限公司,22793075,曾張阿切,"7,000,000",核准設立
300000,瑞孚開發事業股份有限公司,16589722,徐正己,"1,000,000",核准設立
300000,松林造船有限公司,22922346,林三進,"30,000,000",核准設立
300000,欣茂塑膠股份有限公司,81276007,林秀美,"36,560,000",核准設立
300000,大熊建設股份有限公司,16074040,梁信雄,"155,000,000",核准設立
300000,普鴻資訊股份有限公司,70584647,林群國,"200,000,000",核准設立
300000,旺矽科技股份有限公司,89647050,葛長林,"1,200,000,000",核准設立
300000,承德投資股份有限公司,16096516,姚文良,"311,000,000",核准設立
300000,東俊電器股份有限公司,16114583,林弘晉,"20,000,000",核准設立
300000,允統塑膠工業股份有限公司,73666143,沈吉峯,"153,000,000",核准設立
300000,隆升工程有限公司,28906651,董麗琴,"1,000,000",核准設立
300000,全球資產管理有限公司,59070157,張仁昀,"10,000,000",核准設立
300000,戰國策國際顧問股份有限公司,89231193,吳春成,"5,000,000",核准設立
300000,永青營造工程股份有限公司,38406281,曾國進,"367,000,000",核准設立
300000,坤悅開發股份有限公司,04738240,陳丕岳,"3,000,000,000",核准設立
300000,逢吉工業股份有限公司,22602694,鄭金海,"595,520,000",核准設立
300000,英屬蓋曼群島商京安光電股份有限公司台灣分公司,53006947,,,核准認許
300000,萬在工業股份有限公司,22212598,萬正乾,"600,000,000",核准設立
300000,床的世界股份有限公司,80646713,陳燕飛,"500,000,000",核准設立
300000,建信自動化有限公司,23968262,陳成珍,"120,000,000",核准設立
300000,武麒投資股份有限公司,54924986,李武麒,"10,000,000",核准設立
300000,承通證券投資顧問股份有限公司,97187781,吳濱文,"50,000,000",核准設立
300000,尊貿化學有限公司,23589972,邱國展,"40,000,000",核准設立
300000,華維投資有限公司,70768758,童子賢,"100,000,000",核准設立
300000,雋詠開發建設有限公司,53795210,吳秉豪,"24,000,000",核准設立
300000,岱河投資股份有限公司,53952554,陳杰聰,"338,000,000",核准設立
300000,惠豐化工廠股份有限公司,33288341,高太平,"29,000,000",核准設立
300000,新東陽股份有限公司,15319335,麥寬成,"1,200,000,000",核准設立
300000,龍珠灣餐廳,17649776,簡清祥,"200,000",核准設立
300000,慶益開發股份有限公司,24340275,林鈐蒨,"190,000,000",核准設立
300000,溫鼎億貿易化工有限公司,23629572,邱永堂,"12,000,000",核准設立
300000,文春投資有限公司,54263508,楊文賢,"27,500,000",核准設立
300000,應誠窗簾股份有限公司,86395501,高裕庭,"600,000,000",核准設立
300000,匠新室內裝修有限公司,54258131,李明瑜,"5,000,000",核准設立
300000,青山林企業股份有限公司,27553644,林鈐蒨,"10,000,000",核准設立
300000,竹建瓦斯股份有限公司,22420667,童天文,"250,000,000",核准設立
300000,興運投資股份有限公司,80687729,陳立伃,"60,000,000",核准設立
300000,山林紡企業股份有限公司,80271829,郭濟綱,"98,000,000",核准設立
300000,名富投資股份有限公司,16775839,丁鈺賢,"5,000,000",核准設立
285000,宏達家具有限公司,89765339,曹素蘭,"5,000,000",核准設立
282000,三立貨櫃有限公司,64976569,黃子芸,"5,500,000",核准設立
280000,揚築工程有限公司,53993160,陳盈智,"10,000,000",核准設立
280000,美傢家具股份有限公司,59314267,陳金村,"88,000,000",核准設立
280000,伊捷企業有限公司,25099269,林志松,"1,000,000",核准設立
270000,巾富企業有限公司,13005099,李建德,"28,400,000",核准設立
270000,明文實業股份有限公司,29821316,吳伯宏,"17,000,000",核准設立
260000,威廉特企業股份有限公司,16707208,董成亷,"168,000,000",核准設立
250000,宏典科技有限公司,24272620,劉昭伯,"15,000,000",核准設立
250000,至程投資股份有限公司,12752315,李柏曄,"46,000,000",核准設立
250000,穎宸實業有限公司,53471839,黃濠緯,"20,000,000",核准設立
250000,鎰鼎股份有限公司,79984975,莊瑞瑾,"30,000,000",核准設立
250000,興屋電機股份有限公司,86107591,蔡宗穎,"29,000,000",核准設立
250000,永鑫汽車租賃有限公司,97127095,王世璋,"10,000,000",核准設立
250000,寒舍食譜股份有限公司,28701480,蔡伯翰,"25,000,000",核准設立
250000,崧富營造股份有限公司,51081292,林其霖,"140,000,000",核准設立
250000,崧永建設股份有限公司,54753012,童淑芬,"25,000,000",核准設立
250000,三禾貨櫃有限公司,54059225,黃宗榮,"14,000,000",核准設立
250000,芫基工程有限公司,89418599,鄭明全,"6,000,000",核准設立
250000,華元食品股份有限公司,56676194,郭耀鵬,"200,000,000",核准設立
250000,吉田地產開發有限公司,54855432,曾進興,"10,000,000",核准設立
250000,皇家蛋糕有限公司,80638869,施承富,"4,000,000",核准設立
250000,立泰工程有限公司,27228438,鄭明全,"10,000,000",核准設立
250000,融聯股份有限公司,42785670,黃雅瑄,"40,000,000",核准設立
250000,尚易德實業有限公司,79991384,張民煇,"10,000,000",核准設立
250000,盈安投資有限公司,55667675,羅麗芬,"10,000,000",核准設立
250000,粲紘貿易股份有限公司,86040473,黃麗霞,"25,000,000",核准設立
250000,威紀投資有限公司,27978614,袁万丁,"150,000,000",核准設立
250000,阡隆科技實業有限公司,86309652,葉綵茱,"100,000,000",核准設立
250000,和昌建設有限公司,55913732,呂明儒,"9,000,000",核准設立
250000,第一生命股份有限公司,24468883,羅冠承,"43,400,000",核准設立
250000,連宜股份有限公司,79808302,黃麗霞,"20,000,000",核准設立
250000,高全存企業有限公司,16253260,簡天保,"120,000,000",核准設立
250000,威翰環保工業股份有限公司,16566684,黃贍葦,"100,000,000",核准設立
250000,凱廷投資股份有限公司,42704234,彭德水,"30,000,000",核准設立
250000,佳陞水產股份有限公司,89761988,陳志鵬,"172,000,000",核准設立
250000,大量科技股份有限公司,43938484,王作京,"1,500,000,000",核准設立
240000,日詎股份有限公司,12683492,陳鴻謨,"69,000,000",核准設立
240000,亘原實業股份有限公司,52787374,黃金澤,"10,200,000",核准設立
230000,巨叡科技股份有限公司,28947288,陳信湖,"58,494,000",核准設立
230000,國紡企業股份有限公司,07636196,謝柏晟,"108,725,760",核准設立
230000,博東客企業有限公司,84474781,高樹森,"20,000,000",核准設立
226270,刷樂國際股份有限公司,86257802,陳永記,"200,000,000",核准設立
220000,元亨精紡工業股份有限公司,22216172,凃懿真,"30,000,000",核准設立
220000,大成不銹鋼工業股份有限公司,22318348,謝麗雲,"18,000,000,000",核准設立
220000,發明家科技開發股份有限公司,22859168,黃趙美玉,"80,000,000",核准設立
220000,毅鴻企業社,18082735,江旻峰,"200,000",核准設立
220000,統芳生物科技股份有限公司,86956550,張展圖,"5,000,000",核准設立
218000,昕陽建設股份有限公司,42750476,呂雅蕙,"210,000,000",核准設立
210000,佳益營造有限公司,56618316,陳伯瑜,"50,000,000",核准設立
210000,達餘工業股份有限公司,79850568,黃文彬,"18,000,000",核准設立
205000,公成興股份有限公司,12258779,賴年興,"17,500,000",核准設立
200020,員榮醫療社團法人員榮醫院,60237057,,,
200000,新聯陽投資股份有限公司,23358894,涂煌鎮,"28,000,000",核准設立
200000,全龍營造有限公司,82861646,梁珮毓,"3,600,000",核准設立
200000,泰成機械股份有限公司,43245899,趙國隆,"173,700,000",核准設立
200000,犁記實業有限公司,52300372,張仕旻,"8,000,000",核准設立
200000,漢忠營造股份有限公司,01864974,黄阿娟,"22,500,000",核准設立
200000,保利鑫開發股份有限公司,53608011,周大雅,"6,000,000",核准設立
200000,尚美實業股份有限公司,43834777,蘇文生,"153,000,000",核准設立
200000,日堡全球精密科技股份有限公司,55971514,郭國輝,"72,551,820",核准設立
200000,馨寶顯機械有限公司,45187114,呂錦珍,"20,000,000",核准設立
200000,油順精密股份有限公司,08005598,王進勝,"380,000,000",核准設立
200000,鴻奇煤氣分裝有限公司,89321737,賴文龍,"120,000,000",核准設立
200000,周加股份有限公司,22001117,周智慧,"196,000,000",核准設立
200000,鼎晟投資股份有限公司,16567522,曾崧鈴,"75,000,000",核准設立
200000,嘉貿投資股份有限公司,53876825,李弘偉,"196,894,000",核准設立
200000,鴻奇交通有限公司,02633240,賴登山,"10,000,000",核准設立
200000,躍進投資股份有限公司,24846534,吳光曜,"1,000,000",核准設立
200000,民景企業股份有限公司,50550367,康瑞昆,"155,000,000",核准設立
200000,創域顧問有限公司,42484061,,,
200000,詠聖開發建設有限公司,50828217,陳秉男,"15,000,000",核准設立
200000,弘飛興業股份有限公司,16969167,周志祥,"70,000,000",核准設立
200000,集泉塑膠工業股份有限公司,84086522,詹景忠,"300,000,000",核准設立
200000,鼎富開發事業股份有限公司,53807594,吳珮衿,"15,000,000",核准設立
200000,聯合福興股份有限公司,55863016,呂文君,"78,000,000",核准設立
200000,昇揚金屬股份有限公司,84863661,張裕隆,"90,000,000",核准設立
200000,大晟營造股份有限公司,86255706,賴源釗,"180,000,000",核准設立
200000,邦城營造股份有限公司,84083308,陳瑞坤,"100,000,000",核准設立
200000,烜翔股份有限公司,16400707,陳桂蘭,"25,000,000",核准設立
200000,泰生昌企業有限公司,97353423,李長杰,"20,000,000",核准設立
200000,連距電機股份有限公司,13008808,許重豐,"400,000,000",核准設立
200000,宏其醫療社團法人,10079764,,,
200000,詠基工業股份有限公司,55877948,黃武勝,"100,000,000",核准設立
200000,桃園育樂事業股份有限公司,20842965,張茂松,"226,775,000",核准設立
200000,君合工業股份有限公司,23967329,陳清池,"200,000,000",核准設立
200000,偉旻營造有限公司,89838023,趙銘華,"22,500,000",核准設立
200000,大城建設股份有限公司,23371496,賴源釗,"606,375,000",核准設立
200000,誼山精機股份有限公司,43958066,游鳯宜,"450,000,000",核准設立
200000,建一強冷凍食品股份有限公司,22503786,魏東昌,"84,000,000",核准設立
200000,又達興業股份有限公司,86482266,李文賢,"105,000,000",核准設立
200000,陸成預拌混凝土有限公司,86239657,黃裕陸,"12,000,000",核准設立
200000,連將有限公司,80243346,李清山,"10,000,000",核准設立
200000,承閎股份有限公司,80424260,蕭承豐,"100,000,000",核准設立
200000,昱美包裝事業股份有限公司,25180991,張復志,"60,000,000",核准設立
200000,統宇電研股份有限公司,80054055,葉穎榛,"50,000,000",核准設立
200000,喬立建設開發股份有限公司,84231835,張吉雯,"203,680,000",核准設立
200000,優防本家消防有限公司,28299059,黃淑惠,"10,000,000",核准設立
200000,肯興工程有限公司,97332146,陳燕隆,"5,000,000",核准設立
200000,旭陽國際精機股份有限公司,29122919,游進坤,"329,600,000",核准設立
200000,奕誠營造有限公司,72202856,吳勵昇,"210,000,000",核准設立
200000,悅城營造有限公司,16466263,朱珈慧,"22,500,000",核准設立
200000,高京建設有限公司,53232140,劉勇廷,"10,000,000",核准設立
200000,大鐘印染股份有限公司,57002416,陳修雄,"1,743,600,000",核准設立
200000,龍海生活事業股份有限公司,28291535,陳秋白,"29,000,000",核准設立
200000,宏益冷凍食品股份有限公司,22822584,蔡秋棠,"120,000,000",核准設立
200000,璨瑩企業股份有限公司,76393011,黃俊達,"5,000,000",核准設立
200000,汎偉航運股份有限公司,86460489,毛成正,"10,500,000",核准設立
200000,英光企業股份有限公司,23222757,黃英俊,"30,000,000",核准設立
200000,高雄市私立童年綠地幼兒園,92081394,,,
200000,康師父健康養生館,10111716,蔡方翊,"5,000",核准設立
200000,坤倫營造工程有限公司,89248531,黃培倫,"130,000,000",核准設立
200000,東譽營造有限公司,84200452,林世杰,"100,000,000",核准設立
200000,旭隆工程有限公司,86070905,康天來,"4,000,000",核准設立
200000,讚鋒機械廠股份有限公司,29105685,謝讚丁,"36,000,000",核准設立
200000,啟澄企業有限公司,54214394,謝崇瑋,"5,000,000",核准設立
200000,聚和國際股份有限公司,04243562,郭聰田,"2,600,000,000",核准設立
200000,高宇旺股份有限公司,59240879,黃國城,"10,000,000",核准設立
200000,上鎧鋼鐵股份有限公司,22840979,林宗志,"120,000,000",核准設立
200000,宏欣機械工程有限公司,75999770,張清全,"58,000,000",核准設立
200000,藏識科技有限公司,13158643,任念志,"20,000,000",核准設立
200000,瑩越資源股份有限公司,53572674,張婕葳,"22,500,000",核准設立
200000,大隆保利龍股份有限公司,22251640,莊惠如,"65,000,000",核准設立
200000,唐邦營造有限公司,13032146,陳繼國,"22,500,000",核准設立
200000,大連化學工業股份有限公司,12233428,林顯東,"3,084,733,550",核准設立
200000,松詠有限公司,12614931,李佳樺,"100,000,000",核准設立
200000,國威金屬工業股份有限公司,16407172,林崑鐔,"200,000,000",核准設立
200000,高大建設有限公司,86423458,林鴻慶,"27,000,000",核准設立
200000,大霹靂國際整合行銷股份有限公司,24415198,黃文章,"300,000,000",核准設立
200000,益將工程技術顧問有限公司,25191651,黃嘉東,"2,000,000",核准設立
200000,欣岳營造有限公司,53486988,陳大樑,"18,500,000",核准設立
200000,承鋒鑄造工業股份有限公司,55837778,林炎煌,"620,000,000",核准設立
200000,騰楊營造有限公司,89386549,林秀娥,"27,500,000",核准設立
200000,名屋食品廠產業股份有限公司,27115286,吳永祥,"80,800,000",核准設立
200000,虹輝開發工程股份有限公司,28683379,羅仕烘,"28,800,000",核准設立
200000,雲嘉南實業股份有限公司,53641052,王趙芳美,"55,000,000",核准設立
200000,世全建業有限公司,12645603,林畯豐,"20,000,000",核准設立
200000,得貹股份有限公司,60226278,張周玉,"79,000,000",核准設立
200000,庭暐有限公司,28532099,周宗雄,"2,000,000",核准設立
200000,廉喬金屬股份有限公司,22113154,陳進教,"113,000,000",核准設立
200000,泰衍企業有限公司,16056789,賴豐喜,"60,000,000",核准設立
200000,農生企業股份有限公司,22096182,楊世昌,"652,970,000",核准設立
200000,天盛投資股份有限公司,12606571,柯啟新,"60,000,000",核准設立
200000,品達投資股份有限公司,12820242,王力慶,"20,000,000",核准設立
200000,天啟投資有限公司,53630288,柯興樹,"60,000,000",核准設立
200000,捷合開發股份有限公司,25074252,商玉枝,"10,000,000",核准設立
200000,長照管理顧問有限公司,27817189,阮祺文,"45,500,000",核准設立
200000,京鉅建設有限公司,53386469,黃國勝,"3,000,000",核准設立
200000,品高企業股份有限公司,38409956,吳登良,"72,000,000",核准設立
200000,正佳營造有限公司,64985912,黃正賢,"36,000,000",核准設立
200000,師傅企業股份有限公司,79978782,林志勲,"400,000,000",核准設立
200000,佃坤建設股份有限公司,13144986,蔡昌宏,"28,000,000",核准設立
200000,上毅興業股份有限公司,82097827,陳曉明,"29,000,000",核准設立
200000,豪葳實業有限公司,16695786,陳義永,"22,500,000",核准設立
200000,永大建材股份有限公司,54163732,陳裕愷,"50,000,000",核准設立
200000,泉順食品企業股份有限公司,89521236,李東朝,"362,290,750",核准設立
200000,福大餐廳有限公司,16115817,顏忍受,"2,000,000",核准設立
200000,燕冠興貿易有限公司,59257625,陳冠宇,"1,000,000",核准設立
200000,台鍍興業有限公司,16426988,王鳳惠,"5,000,000",核准設立
200000,力大螺絲工廠股份有限公司,34426672,王讚崇,"178,000,000",核准設立
200000,國精化學股份有限公司,75975242,蔡有涼,"1,200,000,000",核准設立
200000,中央公寓大廈管理維護股份有限公司,27698894,蔡家臻,"10,000,000",核准設立
200000,住展企業有限公司,23647810,王隆興,"5,000,000",核准設立
200000,鼎笈機電工程有限公司,13144260,蔡進樹,"20,000,000",核准設立
200000,聯鐵企業股份有限公司,86466168,翁存義,"330,000,000",核准設立
200000,南鎮天然氣股份有限公司,86689421,李哲朗,"500,000,000",核准設立
200000,中路鋼鐵股份有限公司,84319260,陳俊男,"72,000,000",核准設立
200000,高雄市小港區漁會漁船加油站,08934068,,,
200000,高都汽車股份有限公司,85961513,余榮輝,"1,500,000,000",核准設立
200000,台灣華印國際燕窩有限公司,24516581,陳丁陸,"10,000,000",核准設立
200000,唐榮遊艇工業有限公司,36161269,許財旺,"100,000,000",核准設立
200000,祥寶營造有限公司,13077157,李文引,"29,800,000",核准設立
200000,正泰水泥廠股份有限公司,83639011,陳敏斷,"171,910,000",核准設立
200000,晉通化學工業股份有限公司,12294992,楊淑媚,"200,000,000",核准設立
200000,益展工業股份有限公司,89829798,曾郁升,"10,000,000",核准設立
200000,信成行國際股份有限公司,53045619,王亮傑,"25,000,000",核准設立
200000,毅宜工業股份有限公司,07656805,吳建亨,"380,000,000",核准設立
200000,敏泰資訊(股)有限公司,27359254,洪淑真,"30,000,000",核准設立
200000,宏保開發有限公司,28916911,陳菁萍,"1,000,000",核准設立
200000,金聯合營造工程(股)公司,86979977,黃淑惠,"50,000,000",核准設立
200000,鑫道投資有限公司,54160186,楊宜軒,"200,000",核准設立
200000,宇鈞國際企業有限公司,59218406,陳丁陸,"1,000,000",核准設立
200000,有益鋼鐵股份有限公司,96862363,劉憲同,"1,000,000,000",核准設立
200000,漢樺企業股份有限公司,86469593,邱雅慧,"60,000,000",核准設立
200000,仙台餐飲有限公司,59320330,吳秀萍,"200,000",核准設立
200000,東慶建材有限公司,23649015,周金田,"25,000,000",核准設立
200000,京城旅行社有限公司,22852947,沈本立,"33,000,000",核准設立
200000,聯揚國際開發有限公司,42971816,黃寬常,"5,000,000",核准設立
200000,林旺建設開發有限公司,80360435,林峰旭,"25,000,000",核准設立
200000,富棣建設開發股份有限公司,84722001,黃馨儀,"50,000,000",核准設立
200000,昭陽砂石有限公司,53598822,薛鴻瑋,"15,000,000",核准設立
200000,歐揚建設有限公司,80210106,葉美純,"25,000,000",核准設立
200000,龍芳餅店,19668897,吳正龍,"10,000",核准設立
200000,聯揚國際開發有限公司,28153462,,,
200000,嘉信遊艇股份有限公司,04368788,何妙娟,"630,000,000",核准設立
200000,日昇船舶科技有限公司,76470425,張富貴,"15,000,000",核准設立
200000,銘育金屬有限公司,13198997,周哲生,"70,000,000",核准設立
200000,韋奕工業股份有限公司,22685651,陳中池,"100,000,000",核准設立
200000,欣冠達股份有限公司,25178051,李昆霖,"35,000,000",核准設立
200000,同曄興業股份有限公司,12839354,王朝枝,"50,000,000",核准設立
200000,資凱投资股份有限公司,24504282,陳秀姬,"100,000,000",核准設立
200000,盛宇建設有限公司,59132626,陳信安,"10,000,000",核准設立
200000,丞域投資股份有限公司,24504207,宋麗君,"100,000,000",核准設立
200000,李綜合醫療社團法人,45582924,,,
200000,朝友工業股份有限公司,88678625,孫得人,"180,500,000",核准設立
200000,竹城建設股份有限公司,97127855,張耕瑋,"600,000,000",核准設立
200000,舜倡發企業股份有限公司,88727294,朱永昌,"100,000,000",核准設立
200000,油機工業股份有限公司,88697382,王正仁,"700,000,000",核准設立
200000,聯廣合企業有限公司,24677002,林海燕,"10,000,000",核准設立
200000,得營砂石實業有限公司,84815248,潘榮順,"6,000,000",核准設立
200000,博達興投資股份有限公司,24846838,吳光曜,"1,000,000",核准設立
200000,保聯企業股份有限公司,22088063,劉吉昌,"26,500,000",核准設立
200000,冠羿驗證股份有限公司,27325467,潘家森,"300,000,000",核准設立
200000,山多利股份有限公司,89543576,鄧志平,"322,000,000",核准設立
200000,永通投資股份有限公司,84703428,李岳蒼,"360,000,000",核准設立
200000,和合國際開發股份有限公司,24470591,吳怡青,"13,100,000",核准設立
200000,宏築建設股份有限公司,97267763,張瑞銘,"1,000,000,000",核准設立
200000,智友股份有限公司,20860978,李清展,"208,000,000",核准設立
200000,微風美饌股份有限公司,53534026,黃瑞姸,"80,000,000",核准設立
200000,盛華人力資源股份有限公司,80577764,林正庸,"25,000,000",核准設立
200000,允成開發建設有限公司,53305157,吳威廷,"15,000,000",核准設立
200000,精益裝訂股份有限公司,86649012,沈金塗,"90,000,000",核准設立
200000,永英有限公司,89922817,何英獎,"37,000,000",核准設立
200000,金雨企業股份有限公司,59260902,卓政懋,"980,000,000",核准設立
200000,晨達企業股份有限公司,30861201,何達煌,"160,000,000",核准設立
200000,達宸工程實業股份有限公司,70572425,林金地,"5,000,000",核准設立
200000,凱統企業股份有限公司,12548356,李柏齡,"24,000,000",核准設立
200000,詮懋實業有限公司,23374888,張榮維,"70,000,000",核准設立
200000,聖陸營造工程股份有限公司,23024428,吳明珠,"104,500,000",核准設立
200000,福美開發股份有限公司,24470038,周水美,"460,000,000",核准設立
200000,建鑫開發股份有限公司,70765181,王超立,"50,000,000",核准設立
200000,家禹環境股份有限公司,24596206,張伊伶,"2,000,000",核准設立
200000,墘儀有限公司,53757953,林眉雯,"2,060,000",核准設立
200000,謚源實業股份有限公司,22479934,吳碣石,"500,000,000",核准設立
200000,昊漢企業股份有限公司,23590817,侯維豪,"260,000,000",核准設立
200000,亮智科技股份有限公司,70843953,陳國鴻,"75,000,000",核准設立
200000,銘星機械股份有限公司,22590058,陳志偉,"5,000,000",核准設立
200000,清谷電子有限公司,80155997,李佳琳,"6,000,000",核准設立
200000,堡安消防股份有限公司,76360047,陳瑞宏,"100,000,000",核准設立
200000,哈拉生活有限公司,70386371,方保泰,"500,000",核准設立
200000,喬淵企劃行銷有限公司,12910102,蔡儀婷,"500,000",核准設立
200000,雨利行生化科技實業有限公司,84609508,吳治增,"25,000,000",核准設立
200000,搜奇股份有限公司,27335943,朱倩宇,"10,000,000",核准設立
200000,大雲建設有限公司,54586471,黃永來,"12,000,000",核准設立
200000,高偉精密科技股份有限公司,52762649,蔡添來,"270,000,000",核准設立
200000,威典投資股份有限公司,97072654,王坤復,"50,000,000",核准設立
